0.88,-0.000105596,-0.000117838,-0.000129402,-0.00011463,-2.38061e-05,3.20771e-06,0,0
0.89,-0.000112975,-0.000123786,-0.000138713,-0.000120373,-2.57377e-05,3.4135e-06,0,0
0.9,-0.000120942,-0.000130015,-0.000148781,-0.000126384,-2.78391e-05,3.63062e-06,0,0
0.91,-0.000129549,-0.000136533,-0.000159675,-0.000132674,-3.01263e-05,3.85925e-06,0,0
0.92,-0.000138855,-0.00014335,-0.000171471,-0.000139251,-3.26163e-05,4.09949e-06,0,0
0.93,-0.000148921,-0.000150472,-0.000184248,-0.000146121,-3.53275e-05,4.35125e-06,0,0
0.94,-0.000159813,-0.000157904,-0.000198092,-0.00015329,-3.8279e-05,4.6143e-06,0,0
0.95,-0.000171599,-0.000165649,-0.00021309,-0.000160761,-4.1491e-05,4.88814e-06,0,0
0.96,-0.000184348,-0.000173705,-0.000229332,-0.000168533,-4.49839e-05,5.17202e-06,0,0
0.97,-0.000198132,-0.000182067,-0.00024691,-0.000176602,-4.87776e-05,5.46487e-06,0,0
0.98,-0.000213016,-0.000190724,-0.000265907,-0.000184958,-5.28912e-05,5.76528e-06,0,0
0.99,-0.000229061,-0.000199658,-0.000286402,-0.000193587,-5.73413e-05,6.07148e-06,0,0
1,-0.000246316,-0.000208848,-0.000308457,-0.000202467,-6.21412e-05,6.38136e-06,0,0
1.01,-0.000264815,-0.000218264,-0.000332113,-0.000211571,-6.72987e-05,6.69252e-06,0,0
1.02,-0.00028457,-0.000227869,-0.000357385,-0.000220867,-7.2815e-05,7.00239e-06,0,0
1.03,-0.000305566,-0.000237625,-0.000384248,-0.000230317,-7.86824e-05,7.30841e-06,0,0
1.04,-0.000327758,-0.000247489,-0.000412642,-0.000239881,-8.48835e-05,7.6082e-06,0,0
1.05,-0.000351067,-0.000257418,-0.000442457,-0.000249518,-9.13898e-05,7.89991e-06,0,0
1.06,-0.000375379,-0.000267372,-0.000473541,-0.00025919,-9.81623e-05,8.18244e-06,0,0
1.07,-0.000400553,-0.000277321,-0.000505705,-0.000268866,-0.000105152,8.45569e-06,0,0
1.08,-0.000426421,-0.000287243,-0.000538725,-0.000278522,-0.000112303,8.72076e-06,0,0
1.09,-0.000452806,-0.000297126,-0.00057236,-0.000288147,-0.000119554,8.97993e-06,0,0
1.1,-0.000479523,-0.000306975,-0.000606366,-0.000297738,-0.000126843,9.23661e-06,0,0
1.11,-0.000506397,-0.000316801,-0.000640506,-0.000307306,-0.000134109,9.49514e-06,0,0
1.12,-0.000533268,-0.000326629,-0.000674564,-0.000316869,-0.000141296,9.7605e-06,0,0
1.13,-0.000559997,-0.000336488,-0.000708352,-0.00032645,-0.000148354,1.0038e-05,0,0
1.14,-0.00058647,-0.000346413,-0.000741713,-0.00033608,-0.000155243,1.0333e-05,0,0
1.15,-0.000612598,-0.000356438,-0.000774527,-0.000345787,-0.000161928,1.06506e-05,0,0
1.16,-0.000638318,-0.000366596,-0.000806703,-0.0003556,-0.000168385,1.09955e-05,0,0
1.17,-0.000663587,-0.000376918,-0.000838182,-0.000365546,-0.000174594,1.13719e-05,0,0
1.18,-0.000688382,-0.000387431,-0.000868927,-0.000375647,-0.000180545,1.17835e-05,0,0
1.19,-0.000712695,-0.000398157,-0.000898923,-0.000385923,-0.000186228,1.22333e-05,0,0
1.2,-0.000736528,-0.000409113,-0.000928171,-0.000396389,-0.000191643,1.27237e-05,0,0
1.21,-0.000759895,-0.000420313,-0.000956685,-0.000407056,-0.00019679,1.32566e-05,0,0
1.22,-0.000782815,-0.000431764,-0.000984486,-0.000417931,-0.000201671,1.38334e-05,0,0
1.23,-0.000805312,-0.000443472,-0.0010116,-0.000429017,-0.000206292,1.44554e-05,0,0
1.24,-0.000827411,-0.000455438,-0.00103807,-0.000440315,-0.00021066,1.5123e-05,0,0
1.25,-0.000849142,-0.000467661,-0.00106392,-0.000451824,-0.000214781,1.58366e-05,0,0
1.26,-0.000870533,-0.000480135,-0.0010892,-0.000463539,-0.000218663,1.65965e-05,0,0
1.27,-0.000891612,-0.000492856,-0.00111393,-0.000475454,-0.000222314,1.74024e-05,0,0
1.28,-0.000912409,-0.000505815,-0.00113815,-0.000487561,-0.000225744,1.82541e-05,0,0
1.29,-0.000932951,-0.000519002,-0.00116191,-0.000499851,-0.000228959,1.91513e-05,0,0
1.3,-0.000953263,-0.000532407,-0.00118523,-0.000512314,-0.000231969,2.00932e-05,0,0
1.31,-0.00097337,-0.000546019,-0.00120815,-0.00052494,-0.000234782,2.10794e-05,0,0
1.32,-0.000993296,-0.000559824,-0.0012307,-0.000537715,-0.000237405,2.2109e-05,0,0
1.33,-0.00101306,-0.000573811,-0.00125291,-0.000550629,-0.000239846,2.31813e-05,0,0
1.34,-0.00103269,-0.000587964,-0.0012748,-0.000563668,-0.000242113,2.42954e-05,0,0
1.35,-0.0010522,-0.00060227,-0.00129641,-0.00057682,-0.000244213,2.54503e-05,0,0
1.36,-0.0010716,-0.000616714,-0.00131776,-0.000590069,-0.000246153,2.66451e-05,0,0
1.37,-0.00109093,-0.000631283,-0.00133887,-0.000603404,-0.000247941,2.78787e-05,0,0
1.38,-0.00111017,-0.00064596,-0.00135976,-0.00061681,-0.000249582,2.915e-05,0,0
1.39,-0.00112937,-0.00066073,-0.00138045,-0.000630272,-0.000251085,3.0458e-05,0,0
1.4,-0.00114851,-0.000675578,-0.00140097,-0.000643777,-0.000252454,3.18013e-05,0,0
1.41,-0.00116763,-0.000690489,-0.00142133,-0.00065731,-0.000253698,3.31788e-05,0,0
1.42,-0.00118672,-0.000705447,-0.00144154,-0.000670857,-0.000254821,3.45892e-05,0,0
1.43,-0.0012058,-0.000720435,-0.00146163,-0.000684404,-0.000255831,3.60311e-05,0,0
1.44,-0.00122486,-0.000735438,-0.0014816,-0.000697935,-0.000256734,3.7503e-05,0,0
1.45,-0.00124394,-0.000750439,-0.00150147,-0.000711436,-0.000257537,3.90035e-05,0,0
1.46,-0.00126301,-0.000765423,-0.00152126,-0.000724892,-0.000258245,4.05311e-05,0,0
1.47,-0.0012821,-0.000780372,-0.00154097,-0.000738288,-0.000258865,4.2084e-05,0,0
1.48,-0.0013012,-0.000795271,-0.00156061,-0.000751611,-0.000259404,4.36606e-05,0,0
1.49,-0.00132032,-0.000810103,-0.00158019,-0.000764844,-0.000259869,4.5259e-05,0,0
1.5,-0.00133947,-0.000824849,-0.00159973,-0.000777972,-0.000260267,4.68774e-05,0,0
1.51,-0.00135863,-0.000839495,-0.00161923,-0.000790982,-0.000260605,4.85136e-05,0,0
1.52,-0.00137781,-0.000854022,-0.0016387,-0.000803857,-0.00026089,5.01656e-05,0,0
1.53,-0.00139702,-0.000868414,-0.00165815,-0.000816583,-0.00026113,5.18312e-05,0,0
1.54,-0.00141624,-0.000882652,-0.00167757,-0.000829144,-0.000261333,5.35079e-05,0,0
1.55,-0.00143548,-0.00089672,-0.00169699,-0.000841526,-0.000261507,5.51934e-05,0,0
1.56,-0.00145473,-0.000910599,-0.00171639,-0.000853714,-0.00026166,5.6885e-05,0,0
1.57,-0.00147399,-0.000924273,-0.00173579,-0.000865693,-0.000261803,5.85799e-05,0,0
1.58,-0.00149324,-0.000937722,-0.00175519,-0.000877447,-0.000261944,6.02753e-05,0,0
1.59,-0.0015125,-0.000950931,-0.00177459,-0.000888963,-0.000262094,6.19682e-05,0,0
1.6,-0.00153173,-0.00096388,-0.001794,-0.000900225,-0.000262262,6.36555e-05,0,0
1.61,-0.00155095,-0.000976552,-0.00181341,-0.000911219,-0.00026246,6.53337e-05,0,0
1.62,-0.00157013,-0.00098893,-0.00183283,-0.000921931,-0.000262699,6.69996e-05,0,0
1.63,-0.00158926,-0.001001,-0.00185225,-0.000932347,-0.000262991,6.86494e-05,0,0
1.64,-0.00160834,-0.00101273,-0.00187169,-0.000942454,-0.000263349,7.02796e-05,0,0
1.65,-0.00162734,-0.00102413,-0.00189113,-0.000952239,-0.000263786,7.18862e-05,0,0
1.66,-0.00164626,-0.00103516,-0.00191057,-0.00096169,-0.000264315,7.34654e-05,0,0
1.67,-0.00166507,-0.00104581,-0.00193002,-0.000970794,-0.000264952,7.5013e-05,0,0
1.68,-0.00168376,-0.00105607,-0.00194947,-0.000979542,-0.000265712,7.65251e-05,0,0
1.69,-0.00170231,-0.00106592,-0.00196892,-0.000987923,-0.000266609,7.79973e-05,0,0
1.7,-0.00172071,-0.00107536,-0.00198837,-0.00099593,-0.000267661,7.94256e-05,0,0
1.71,-0.00173892,-0.00108436,-0.0020078,-0.00100355,-0.000268884,8.08056e-05,0,0
1.72,-0.00175693,-0.00109292,-0.00202723,-0.00101079,-0.000270295,8.21333e-05,0,0
1.73,-0.00177472,-0.00110104,-0.00204663,-0.00101763,-0.000271912,8.34045e-05,0,0
1.74,-0.00179227,-0.00110869,-0.00206602,-0.00102408,-0.000273752,8.46153e-05,0,0
1.75,-0.00180955,-0.00111589,-0.00208538,-0.00103013,-0.000275833,8.5762e-05,0,0
1.76,-0.00182654,-0.00112263,-0.00210471,-0.00103579,-0.000278174,8.68411e-05,0,0
1.77,-0.00184322,-0.00112892,-0.00212401,-0.00104107,-0.000280792,8.78494e-05,0,0
1.78,-0.00185957,-0.00113475,-0.00214327,-0.00104596,-0.000283703,8.87842e-05,0,0
1.79,-0.00187557,-0.00114013,-0.0021625,-0.00105049,-0.000286924,8.96433e-05,0,0
1.8,-0.00189122,-0.00114509,-0.00218169,-0.00105467,-0.00029047,9.0425e-05,0,0
1.81,-0.00190649,-0.00114963,-0.00220084,-0.00105851,-0.000294353,9.11283e-05,0,0
1.82,-0.00192138,-0.00115379,-0.00221997,-0.00106203,-0.000298584,9.17528e-05,0,0
1.83,-0.0019359,-0.00115757,-0.00223907,-0.00106527,-0.000303173,9.22993e-05,0,0
1.84,-0.00195004,-0.00116102,-0.00225816,-0.00106825,-0.000308123,9.2769e-05,0,0
1.85,-0.00196381,-0.00116418,-0.00227725,-0.00107101,-0.000313437,9.31645e-05,7.09179e-17,5.55112e-17
1.86,-0.00197725,-0.00116707,-0.00229637,-0.00107358,-0.000319112,9.34889e-05,7.18223e-17,5.55112e-17
1.87,-0.00199039,-0.00116974,-0.00231553,-0.00107599,-0.00032514,9.37466e-05,7.26745e-17,5.55112e-17
1.88,-0.00200326,-0.00117224,-0.00233477,-0.00107829,-0.000331507,9.39427e-05,7.34725e-17,5.55112e-17
1.89,-0.00201592,-0.00117461,-0.00235412,-0.00108053,-0.000338197,9.40833e-05,7.42146e-17,5.55112e-17
1.9,-0.00202845,-0.0011769,-0.00237363,-0.00108273,-0.000345183,9.4175e-05,7.48994e-17,5.55112e-17
1.91,-0.00204091,-0.00117917,-0.00239335,-0.00108494,-0.000352437,9.42251e-05,7.55257e-17,5.55112e-17
1.92,-0.0020534,-0.00118144,-0.00241332,-0.0010872,-0.000359922,9.42412e-05,7.60923e-17,5.55112e-17
1.93,-0.00206601,-0.00118377,-0.00243361,-0.00108953,-0.000367597,9.42309e-05,7.65986e-17,5.55112e-17
1.94,-0.00207886,-0.00118618,-0.00245428,-0.00109197,-0.000375418,9.42018e-05,7.70443e-17,5.55112e-17
1.95,-0.00209205,-0.0011887,-0.00247539,-0.00109454,-0.000383335,9.4161e-05,7.74294e-17,5.55112e-17
1.96,-0.00210571,-0.00119136,-0.002497,-0.00109724,-0.000391298,9.41151e-05,7.77543e-17,5.55112e-17
1.97,-0.00211993,-0.00119416,-0.00251919,-0.00110009,-0.000399255,9.40697e-05,7.80198e-17,5.55112e-17
1.98,-0.00213485,-0.00119711,-0.002542,-0.00110308,-0.000407155,9.40296e-05,7.82272e-17,5.55112e-17
1.99,-0.00215055,-0.00120019,-0.0025655,-0.00110619,-0.000414949,9.39983e-05,7.8378e-17,5.55112e-17
2,-0.00216714,-0.0012034,-0.00258973,-0.00110942,-0.00042259,9.39783e-05,7.84742e-17,5.55112e-17
2.01,-0.00218469,-0.0012067,-0.00261472,-0.00111273,-0.000430038,9.39711e-05,7.8518e-17,5.55112e-17
2.02,-0.00220327,-0.00121007,-0.00264053,-0.0011161,-0.000437255,9.39771e-05,7.8512e-17,5.55112e-17
2.03,-0.00222295,-0.00121348,-0.00266716,-0.00111949,-0.000444212,9.39959e-05,7.84588e-17,5.55112e-17
2.04,-0.00224374,-0.00121689,-0.00269463,-0.00112286,-0.000450883,9.40261e-05,7.83614e-17,5.55112e-17
2.05,-0.00226569,-0.00122026,-0.00272294,-0.00112619,-0.00045725,9.40662e-05,7.82227e-17,5.55112e-17
2.06,-0.00228879,-0.00122356,-0.00275209,-0.00112944,-0.000463302,9.4114e-05,7.80457e-17,5.55112e-17
2.07,-0.00231305,-0.00122674,-0.00278208,-0.00113257,-0.000469029,9.41672e-05,7.78336e-17,5.55112e-17
2.08,-0.00233845,-0.00122978,-0.00281288,-0.00113555,-0.00047443,9.42232e-05,7.75893e-17,5.55112e-17
2.09,-0.00236496,-0.00123264,-0.00284446,-0.00113836,-0.000479507,9.42798e-05,7.73157e-17,5.55112e-17
2.1,-0.00239255,-0.0012353,-0.00287681,-0.00114097,-0.000484266,9.43346e-05,7.70157e-17,5.55112e-17
2.11,-0.00242118,-0.00123773,-0.0029099,-0.00114335,-0.000488714,9.43856e-05,7.6692e-17,5.55112e-17
2.12,-0.00245082,-0.00123992,-0.00294368,-0.00114549,-0.000492862,9.44308e-05,7.63471e-17,5.55112e-17
2.13,-0.00248141,-0.00124184,-0.00297813,-0.00114738,-0.000496722,9.44686e-05,7.59836e-17,5.55112e-17
2.14,-0.0025129,-0.0012435,-0.00301321,-0.001149,-0.000500308,9.44977e-05,7.56035e-17,5.55112e-17
2.15,-0.00254526,-0.00124486,-0.00304889,-0.00115035,-0.000503635,9.45169e-05,7.52092e-17,5.55112e-17
2.16,-0.00257842,-0.00124594,-0.00308513,-0.00115142,-0.000506716,9.45254e-05,7.48025e-17,5.55112e-17
2.17,-0.00261234,-0.00124673,-0.0031219,-0.0011522,-0.000509566,9.45225e-05,7.43852e-17,5.55112e-17
2.18,-0.00264697,-0.00124722,-0.00315917,-0.00115271,-0.000512201,9.45078e-05,7.39591e-17,5.55112e-17
2.19,-0.00268227,-0.00124742,-0.0031969,-0.00115294,-0.000514634,9.44811e-05,7.35257e-17,5.55112e-17
2.2,-0.00271819,-0.00124733,-0.00323507,-0.00115289,-0.000516878,9.44421e-05,7.30863e-17,5.55112e-17
2.21,-0.0027547,-0.00124695,-0.00327365,-0.00115256,-0.000518948,9.43909e-05,7.26423e-17,5.55112e-17
2.22,-0.00279174,-0.0012463,-0.0033126,-0.00115197,-0.000520856,9.43277e-05,7.21948e-17,5.55112e-17
2.23,-0.0028293,-0.00124537,-0.00335191,-0.00115111,-0.000522613,9.42526e-05,7.17449e-17,5.55112e-17
2.24,-0.00286732,-0.00124417,-0.00339155,-0.00115,-0.000524231,9.4166e-05,7.12936e-17,5.55112e-17
2.25,-0.00290578,-0.00124271,-0.0034315,-0.00114864,-0.000525721,9.40681e-05,7.08417e-17,5.55112e-17
2.26,-0.00294465,-0.00124101,-0.00347174,-0.00114705,-0.000527092,9.39594e-05,1.4078e-16,1.11022e-16
2.27,-0.00298389,-0.00123905,-0.00351225,-0.00114521,-0.000528353,9.38403e-05,1.39879e-16,1.11022e-16
2.28,-0.00302349,-0.00123687,-0.003553,-0.00114316,-0.000529512,9.37112e-05,1.38981e-16,1.11022e-16
2.29,-0.00306342,-0.00123446,-0.00359399,-0.00114089,-0.000530579,9.35726e-05,1.38087e-16,1.11022e-16
2.3,-0.00310365,-0.00123183,-0.00363521,-0.0011384,-0.000531559,9.34249e-05,1.37199e-16,1.11022e-16
2.31,-0.00314416,-0.00122899,-0.00367662,-0.00113572,-0.00053246,9.32685e-05,1.36318e-16,1.11022e-16
2.32,-0.00318494,-0.00122595,-0.00371822,-0.00113284,-0.000533288,9.3104e-05,1.35444e-16,1.11022e-16
2.33,-0.00322596,-0.00122272,-0.00376001,-0.00112978,-0.000534048,9.29318e-05,1.34578e-16,1.11022e-16
2.34,-0.00326721,-0.0012193,-0.00380195,-0.00112654,-0.000534746,9.27523e-05,1.3372e-16,1.11022e-16
2.35,-0.00330867,-0.0012157,-0.00384406,-0.00112313,-0.000535388,9.25658e-05,1.32872e-16,1.11022e-16
2.36,-0.00335033,-0.00121193,-0.00388631,-0.00111956,-0.000535976,9.23729e-05,1.32034e-16,1.11022e-16
2.37,-0.00339218,-0.00120801,-0.00392869,-0.00111583,-0.000536516,9.21739e-05,1.31207e-16,1.11022e-16
2.38,-0.00343419,-0.00120392,-0.00397121,-0.00111195,-0.000537011,9.19691e-05,1.30391e-16,1.11022e-16
2.39,-0.00347637,-0.00119969,-0.00401384,-0.00110793,-0.000537465,9.1759e-05,1.29586e-16,1.11022e-16
2.4,-0.0035187,-0.00119531,-0.00405658,-0.00110377,-0.000537881,9.15437e-05,1.28792e-16,1.11022e-16
2.41,-0.00356117,-0.0011908,-0.00409943,-0.00109947,-0.000538262,9.13238e-05,1.28011e-16,1.11022e-16
2.42,-0.00360377,-0.00118616,-0.00414238,-0.00109506,-0.00053861,9.10994e-05,1.27242e-16,1.11022e-16
